n,      F(n),      G(n),      ATg_FG,      ATg_GF,      pi,      Delta,      Theta,      O_large 

116.4000000000       635031140258325220000000000000000.0000000000 	 2113972877468862200000000.0000000000	 1.5707963235         0.0000000033         1.5707963201         -1.3962633949        1.3962633949         1.7453292453        
116.5000000000       680317354210339310000000000000000.0000000000 	 2218182438764003000000000.0000000000	 1.5707963235         0.0000000033         1.5707963203         -1.3962633951        1.3962633951         1.7453292455        
116.6000000000       728833349429442590000000000000000.0000000000 	 2327529072904812700000000.0000000000	 1.5707963236         0.0000000032         1.5707963204         -1.3962633952        1.3962633952         1.7453292456        
116.7000000000       780809490321471700000000000000000.0000000000 	 2442266014979259700000000.0000000000	 1.5707963237         0.0000000031         1.5707963205         -1.3962633953        1.3962633953         1.7453292457        
116.8000000000       836492573348285450000000000000000.0000000000 	 2562658983450904100000000.0000000000	 1.5707963237         0.0000000031         1.5707963207         -1.3962633955        1.3962633955         1.7453292459        
116.9000000000       896146999228087060000000000000000.0000000000 	 2688986795534389600000000.0000000000	 1.5707963238         0.0000000030         1.5707963208         -1.3962633956        1.3962633956         1.7453292460        
117.0000000000       960056028762330810000000000000000.0000000000 	 2821542012906232300000000.0000000000	 1.5707963239         0.0000000029         1.5707963209         -1.3962633957        1.3962633957         1.7453292461        
117.1000000000       1028523128255688000000000000000000.0000000000 	 2960631619246320200000000.0000000000	 1.5707963239         0.0000000029         1.5707963210         -1.3962633958        1.3962633958         1.7453292462        
117.2000000000       1101873410921287700000000000000000.0000000000 	 3106577731179218800000000.0000000000	 1.5707963240         0.0000000028         1.5707963212         -1.3962633960        1.3962633960         1.7453292464        
117.3000000000       1180455181119529300000000000000000.0000000000 	 3259718344261757800000000.0000000000	 1.5707963240         0.0000000028         1.5707963213         -1.3962633961        1.3962633961         1.7453292465        
117.4000000000       1264641588767413600000000000000000.0000000000 	 3420408115744525400000000.0000000000	 1.5707963241         0.0000000027         1.5707963214         -1.3962633962        1.3962633962         1.7453292466        
117.5000000000       1354832401778857600000000000000000.0000000000 	 3589019185920058900000000.0000000000	 1.5707963241         0.0000000026         1.5707963215         -1.3962633963        1.3962633963         1.7453292467        
117.6000000000       1451455904957310600000000000000000.0000000000 	 3765942039959884600000000.0000000000	 1.5707963242         0.0000000026         1.5707963216         -1.3962633964        1.3962633964         1.7453292468        
117.7000000000       1554970934362898600000000000000000.0000000000 	 3951586412236334300000000.0000000000	 1.5707963243         0.0000000025         1.5707963217         -1.3962633965        1.3962633965         1.7453292469        
117.8000000000       1665869056820082700000000000000000.0000000000 	 4146382235223449900000000.0000000000	 1.5707963243         0.0000000025         1.5707963218         -1.3962633966        1.3962633966         1.7453292470        
117.9000000000       1784676904921526100000000000000000.0000000000 	 4350780635174523300000000.0000000000	 1.5707963244         0.0000000024         1.5707963219         -1.3962633967        1.3962633967         1.7453292471        
118.0000000000       1911958678622797600000000000000000.0000000000 	 4565254976882159400000000.0000000000	 1.5707963244         0.0000000024         1.5707963220         -1.3962633968        1.3962633968         1.7453292472        
118.1000000000       2048318825314182200000000000000000.0000000000 	 4790301959940415900000000.0000000000	 1.5707963245         0.0000000023         1.5707963221         -1.3962633969        1.3962633969         1.7453292473        
118.2000000000       2194404911104029000000000000000000.0000000000 	 5026442769047838500000000.0000000000	 1.5707963245         0.0000000023         1.5707963222         -1.3962633970        1.3962633970         1.7453292474        
118.3000000000       2350910696956725200000000000000000.0000000000 	 5274224281015380300000000.0000000000	 1.5707963246         0.0000000022         1.5707963223         -1.3962633971        1.3962633971         1.7453292475        
118.4000000000       2518579434301914200000000000000000.0000000000 	 5534220331274491700000000.0000000000	 1.5707963246         0.0000000022         1.5707963224         -1.3962633972        1.3962633972         1.7453292476        
118.5000000000       2698207395774536800000000000000000.0000000000 	 5807033042818497100000000.0000000000	 1.5707963246         0.0000000022         1.5707963225         -1.3962633973        1.3962633973         1.7453292477        
118.6000000000       2890647657862717800000000000000000.0000000000 	 6093294220654926700000000.0000000000	 1.5707963247         0.0000000021         1.5707963226         -1.3962633974        1.3962633974         1.7453292478        
118.7000000000       3096814153437640500000000000000000.0000000000 	 6393666814998214000000000.0000000000	 1.5707963247         0.0000000021         1.5707963227         -1.3962633975        1.3962633975         1.7453292479        
118.8000000000       3317686013422165600000000000000000.0000000000 	 6708846456591359400000000.0000000000	 1.5707963248         0.0000000020         1.5707963228         -1.3962633976        1.3962633976         1.7453292480        
118.9000000000       3554312218229038300000000000000000.0000000000 	 7039563067712186900000000.0000000000	 1.5707963248         0.0000000020         1.5707963228         -1.3962633976        1.3962633976         1.7453292480        
119.0000000000       3807816581071710400000000000000000.0000000000 	 7386582552595132500000000.0000000000	 1.5707963249         0.0000000019         1.5707963229         -1.3962633977        1.3962633977         1.7453292481        
119.1000000000       4079403086828037600000000000000000.0000000000 	 7750708571183380800000000.0000000000	 1.5707963249         0.0000000019         1.5707963230         -1.3962633978        1.3962633978         1.7453292482        
119.2000000000       4370361611826873300000000000000000.0000000000 	 8132784400319180800000000.0000000000	 1.5707963249         0.0000000019         1.5707963231         -1.3962633979        1.3962633979         1.7453292483        
119.3000000000       4682074051737992900000000000000000.0000000000 	 8533694886682652400000000.0000000000	 1.5707963250         0.0000000018         1.5707963231         -1.3962633980        1.3962633980         1.7453292483        
119.4000000000       5016020886685297300000000000000000.0000000000 	 8954368496001883200000000.0000000000	 1.5707963250         0.0000000018         1.5707963232         -1.3962633980        1.3962633980         1.7453292484        
119.5000000000       5373788214781288700000000000000000.0000000000 	 9395779463280071400000000.0000000000	 1.5707963250         0.0000000017         1.5707963233         -1.3962633981        1.3962633981         1.7453292485        
119.6000000000       5757075287507019000000000000000000.0000000000 	 9858950049019402400000000.0000000000	 1.5707963251         0.0000000017         1.5707963234         -1.3962633982        1.3962633982         1.7453292486        
119.7000000000       6167702582746929400000000000000000.0000000000 	 10344952906666828000000000.0000000000	 1.5707963251         0.0000000017         1.5707963234         -1.3962633982        1.3962633982         1.7453292486        
119.8000000000       6607620453843322500000000000000000.0000000000 	 10854913566764522000000000.0000000000	 1.5707963252         0.0000000016         1.5707963235         -1.3962633983        1.3962633983         1.7453292487        
119.9000000000       7078918395772954100000000000000000.0000000000 	 11390013043558008000000000.0000000000	 1.5707963252         0.0000000016         1.5707963236         -1.3962633984        1.3962633984         1.7453292488        
120.0000000000       7583834972481354200000000000000000.0000000000 	 11951490570098599000000000.0000000000	 1.5707963252         0.0000000016         1.5707963236         -1.3962633984        1.3962633984         1.7453292488        
